,type,rcvTime,pos,noise,spd,spd_noise,sendTime,sender,messageID,pos_noise,RSSI
874,2,10885.0,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
875,2,10885.1,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
876,2,10885.199999999999,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
877,2,10885.3,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
878,2,10885.4,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
879,2,10885.5,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
880,2,10885.6,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
881,2,10885.699999999999,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
882,2,10885.8,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
883,2,10885.9,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
884,2,10886.0,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
885,2,10886.1,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
886,2,10886.199999999999,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
887,2,10886.3,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
888,2,10886.4,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
889,2,10886.5,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
890,2,10886.6,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
891,2,10886.699999999999,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
892,2,10886.8,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
893,2,10886.9,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
894,2,10887.0,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
895,2,10887.1,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
896,2,10887.199999999999,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
897,2,10887.3,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
898,2,10887.4,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
899,2,10887.5,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
900,2,10887.6,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
901,2,10887.699999999999,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
902,2,10887.8,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
903,2,10887.9,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
904,2,10888.0,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
905,2,10888.1,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
906,2,10888.199999999999,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
907,2,10888.3,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
908,2,10888.4,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
909,2,10888.5,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
910,2,10888.6,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
911,2,10888.699999999999,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
912,2,10888.8,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
913,2,10888.9,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
914,2,10889.0,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
915,2,10889.1,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
916,2,10889.199999999999,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
917,2,10889.3,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
918,2,10889.4,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
919,2,10889.5,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
920,2,10889.6,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
921,2,10889.699999999999,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
922,2,10889.8,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
923,2,10889.9,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
924,2,10890.0,"[4411.422040116109, 5310.527714384085, 1.895]","[0.0, 0.0, 0.0]","[0.0, -0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,
925,2,10890.1,"[4411.451488341602, 5310.5254211549245, 1.895]","[0.0, 0.0, 0.0]","[0.29448777215897204, -0.022932721247576, 0.0]","[0.0, 0.0, 0.0]",,,,,
926,2,10890.199999999999,"[4411.509140816988, 5310.520931569033, 1.895]","[0.0, 0.0, 0.0]","[0.5765355552648801, -0.044896700060839005, 0.0]","[0.0, 0.0, 0.0]",,,,,
927,2,10890.3,"[4411.593744915064, 5310.5143431725655, 1.895]","[0.0, 0.0, 0.0]","[0.8460568316419671, -0.065885199026972, 0.0]","[0.0, 0.0, 0.0]",,,,,
928,2,10890.4,"[4411.703152376514, 5310.505823257468, 1.895]","[0.0, 0.0, 0.0]","[1.09409511237807, -0.08520074720461801, 0.0]","[0.0, 0.0, 0.0]",,,,,
929,2,10890.5,"[4411.841073426806, 5310.495082896409, 1.895]","[0.0, 0.0, 0.0]","[1.379236342941501, -0.10740562283928101, 0.0]","[0.0, 0.0, 0.0]",,,,,
930,2,10890.6,"[4412.0072485365745, 5310.482142299784, 1.895]","[0.0, 0.0, 0.0]","[1.6617822311933792, -0.129408390721434, 0.0]","[0.0, 0.0, 0.0]",,,,,
931,2,10890.699999999999,"[4412.195599831274, 5310.467474771464, 1.895]","[0.0, 0.0, 0.0]","[1.8835482352974302, -0.146678031212526, 0.0]","[0.0, 0.0, 0.0]",,,,,
932,2,10890.8,"[4412.40383755327, 5310.451258622329, 1.895]","[0.0, 0.0, 0.0]","[2.082416234049392, -0.162164529504565, 0.0]","[0.0, 0.0, 0.0]",,,,,
933,2,10890.9,"[4412.640595779922, 5310.425437864841, 1.895]","[0.0, 0.0, 0.0]","[2.289678850319126, -0.182066594749033, 0.0]","[0.0, 0.0, 0.0]",,,,,
934,2,10891.0,"[4412.898216515024, 5310.39675320316, 1.895]","[0.0, 0.0, 0.0]","[2.484869479565185, -0.202337349698528, 0.0]","[0.0, 0.0, 0.0]",,,,,
935,2,10891.1,"[4413.180548053014, 5310.365317128551, 1.895]","[0.0, 0.0, 0.0]","[2.722751145425328, -0.22738738152971902, 0.0]","[0.0, 0.0, 0.0]",,,,,
936,2,10891.199999999999,"[4413.478828202726, 5310.332105263143, 1.895]","[0.0, 0.0, 0.0]","[2.876026357575049, -0.246497859751091, 0.0]","[0.0, 0.0, 0.0]",,,,,
937,2,10891.3,"[4413.803846649828, 5310.295916234369, 1.895]","[0.0, 0.0, 0.0]","[3.133194893145735, -0.275993267004893, 0.0]","[0.0, 0.0, 0.0]",,,,,
938,2,10891.4,"[4414.152459052484, 5310.257100147518, 1.895]","[0.0, 0.0, 0.0]","[3.359885705146531, -0.304490670298302, 0.0]","[0.0, 0.0, 0.0]",,,,,
939,2,10891.5,"[4414.517190653681, 5310.2164892759565, 1.895]","[0.0, 0.0, 0.0]","[3.514394252371035, -0.327775293188496, 0.0]","[0.0, 0.0, 0.0]",,,,,
940,2,10891.6,"[4414.904326421463, 5310.173383822821, 1.895]","[0.0, 0.0, 0.0]","[3.729295686055431, -0.358212780327584, 0.0]","[0.0, 0.0, 0.0]",,,,,
941,2,10891.699999999999,"[4415.318323950575, 5310.127287459286, 1.895]","[0.0, 0.0, 0.0]","[3.986914966335552, -0.39476850469898805, 0.0]","[0.0, 0.0, 0.0]",,,,,
942,2,10891.8,"[4415.762744761006, 5310.077803629552, 1.895]","[0.0, 0.0, 0.0]","[4.278553610773069, -0.43716185446724604, 0.0]","[0.0, 0.0, 0.0]",,,,,
943,2,10891.9,"[4416.227644520083, 5310.026039580748, 1.895]","[0.0, 0.0, 0.0]","[4.474201354637178, -0.47183560029305305, 0.0]","[0.0, 0.0, 0.0]",,,,,
944,2,10892.0,"[4416.709418701788, 5309.972396657155, 1.895]","[0.0, 0.0, 0.0]","[4.63494296092806, -0.504436684117288, 0.0]","[0.0, 0.0, 0.0]",,,,,
945,2,10892.1,"[4417.207574064095, 5309.91273911792, 1.895]","[0.0, 0.0, 0.0]","[4.798108997332754, -0.538568061611307, 0.0]","[0.0, 0.0, 0.0]",,,,,
946,2,10892.199999999999,"[4417.7187953590665, 5309.778122852159, 1.895]","[0.0, 0.0, 0.0]","[5.04271545155365, -0.650565618608805, 0.0]","[0.0, 0.0, 0.0]",,,,,
947,2,10892.3,"[4418.2475262460675, 5309.638895910127, 1.895]","[0.0, 0.0, 0.0]","[5.2031464083695464, -0.7620450468662241, 0.0]","[0.0, 0.0, 0.0]",,,,,
948,2,10892.4,"[4418.797923874624, 5309.493963619222, 1.895]","[0.0, 0.0, 0.0]","[5.401344701542711, -0.8898125001308561, 0.0]","[0.0, 0.0, 0.0]",,,,,
949,2,10892.5,"[4419.377849046098, 5309.3412560505585, 1.895]","[0.0, 0.0, 0.0]","[5.6724630231434805, -1.044481591145469, 0.0]","[0.0, 0.0, 0.0]",,,,,
950,2,10892.6,"[4419.9804214389, 5309.182584950259, 1.895]","[0.0, 0.0, 0.0]","[5.8716346421293775, -1.20031874923502, 0.0]","[0.0, 0.0, 0.0]",,,,,
951,2,10892.699999999999,"[4420.5865701675675, 5308.982010875003, 1.895]","[0.0, 0.0, 0.0]","[5.998404555588801, -1.4057426864541251, 0.0]","[0.0, 0.0, 0.0]",,,,,
952,2,10892.8,"[4421.192337141768, 5308.707926145693, 1.895]","[0.0, 0.0, 0.0]","[6.154944991427246, -1.7351749267986092, 0.0]","[0.0, 0.0, 0.0]",,,,,
953,2,10892.9,"[4421.820646979504, 5308.4236416945205, 1.895]","[0.0, 0.0, 0.0]","[6.307712795585742, -2.051151864569483, 0.0]","[0.0, 0.0, 0.0]",,,,,
954,2,10893.0,"[4422.463899507886, 5308.1325962882365, 1.895]","[0.0, 0.0, 0.0]","[6.40249830549582, -2.262730166791394, 0.0]","[0.0, 0.0, 0.0]",,,,,
955,2,10893.1,"[4423.122242961799, 5307.834722856629, 1.895]","[0.0, 0.0, 0.0]","[6.4905022236612755, -2.484813125514746, 0.0]","[0.0, 0.0, 0.0]",,,,,
956,2,10893.199999999999,"[4423.796464856086, 5307.512639018384, 1.895]","[0.0, 0.0, 0.0]","[6.632321659194129, -2.770611796589489, 0.0]","[0.0, 0.0, 0.0]",,,,,
957,2,10893.3,"[4424.487640564779, 5307.168651107808, 1.895]","[0.0, 0.0, 0.0]","[6.751455509206788, -3.091198260865936, 0.0]","[0.0, 0.0, 0.0]",,,,,
958,2,10893.4,"[4425.201941406382, 5306.8131541611765, 1.895]","[0.0, 0.0, 0.0]","[6.941044556167182, -3.272741425060538, 0.0]","[0.0, 0.0, 0.0]",,,,,
959,2,10893.5,"[4425.935384315118, 5306.448130491319, 1.895]","[0.0, 0.0, 0.0]","[7.105190999663742, -3.406425955677462, 0.0]","[0.0, 0.0, 0.0]",,,,,
960,2,10893.6,"[4426.694866205934, 5306.070147605844, 1.895]","[0.0, 0.0, 0.0]","[7.333678005027948, -3.5765079062561043, 0.0]","[0.0, 0.0, 0.0]",,,,,
961,2,10893.699999999999,"[4427.477088085733, 5305.680847364741, 1.895]","[0.0, 0.0, 0.0]","[7.527700493397843, -3.735546679242592, 0.0]","[0.0, 0.0, 0.0]",,,,,
962,2,10893.8,"[4428.26224394522, 5305.297416331203, 1.895]","[0.0, 0.0, 0.0]","[7.72754587602413, -3.8323058430934482, 0.0]","[0.0, 0.0, 0.0]",,,,,
963,2,10893.9,"[4429.0527916644705, 5304.915067344457, 1.895]","[0.0, 0.0, 0.0]","[7.875533325769626, -3.884522335918151, 0.0]","[0.0, 0.0, 0.0]",,,,,
964,2,10894.0,"[4429.8584484058365, 5304.525410868037, 1.895]","[0.0, 0.0, 0.0]","[8.034880410423721, -3.940812800635164, 0.0]","[0.0, 0.0, 0.0]",,,,,
965,2,10894.1,"[4430.682013398496, 5304.127093052687, 1.895]","[0.0, 0.0, 0.0]","[8.222809198498975, -4.009334333099872, 0.0]","[0.0, 0.0, 0.0]",,,,,
966,2,10894.199999999999,"[4431.524745594077, 5303.719505005524, 1.895]","[0.0, 0.0, 0.0]","[8.424060891009702, -4.082323170240429, 0.0]","[0.0, 0.0, 0.0]",,,,,
967,2,10894.3,"[4432.388183640478, 5303.301902558361, 1.895]","[0.0, 0.0, 0.0]","[8.634262592313904, -4.175967462901655, 0.0]","[0.0, 0.0, 0.0]",,,,,
968,2,10894.4,"[4433.273164701603, 5302.873880816258, 1.895]","[0.0, 0.0, 0.0]","[8.84968979861932, -4.280158989918223, 0.0]","[0.0, 0.0, 0.0]",,,,,
969,2,10894.5,"[4434.178236458249, 5302.436142194466, 1.895]","[0.0, 0.0, 0.0]","[9.050594011166641, -4.377326460305832, 0.0]","[0.0, 0.0, 0.0]",,,,,
970,2,10894.6,"[4435.1076801217805, 5301.986616081957, 1.895]","[0.0, 0.0, 0.0]","[9.294309752903324, -4.495199758320485, 0.0]","[0.0, 0.0, 0.0]",,,,,
971,2,10894.699999999999,"[4436.057608037765, 5301.52718274566, 1.895]","[0.0, 0.0, 0.0]","[9.499149481038092, -4.594270643720899, 0.0]","[0.0, 0.0, 0.0]",,,,,
972,2,10894.8,"[4437.029773047622, 5301.056994422531, 1.895]","[0.0, 0.0, 0.0]","[9.721517384090662, -4.701819043832886, 0.0]","[0.0, 0.0, 0.0]",,,,,
973,2,10894.9,"[4438.023799863167, 5300.576232620977, 1.895]","[0.0, 0.0, 0.0]","[9.940132456515915, -4.807552384646543, 0.0]","[0.0, 0.0, 0.0]",,,,,
974,2,10895.0,"[4439.032049745556, 5300.088591822668, 1.895]","[0.0, 0.0, 0.0]","[10.082361183294966, -4.876341413121073, 0.0]","[0.0, 0.0, 0.0]",,,,,
975,2,10895.1,"[4440.05711212157, 5299.592819649432, 1.895]","[0.0, 0.0, 0.0]","[10.250483824399788, -4.957654052333113, 0.0]","[0.0, 0.0, 0.0]",,,,,
976,2,10895.199999999999,"[4441.107037007559, 5299.085022704933, 1.895]","[0.0, 0.0, 0.0]","[10.499105530061962, -5.07790012341515, 0.0]","[0.0, 0.0, 0.0]",,,,,
977,2,10895.3,"[4442.17878441174, 5298.566671283435, 1.895]","[0.0, 0.0, 0.0]","[10.717327732896178, -5.1834434525617095, 0.0]","[0.0, 0.0, 0.0]",,,,,
978,2,10895.4,"[4443.272102883526, 5298.037886999201, 1.895]","[0.0, 0.0, 0.0]","[10.933035464179294, -5.287770655691648, 0.0]","[0.0, 0.0, 0.0]",,,,,
979,2,10895.5,"[4444.380361713311, 5297.501876799815, 1.895]","[0.0, 0.0, 0.0]","[11.082437004604353, -5.360028820767201, 0.0]","[0.0, 0.0, 0.0]",,,,,
980,2,10895.6,"[4445.511726723289, 5296.9546912793585, 1.895]","[0.0, 0.0, 0.0]","[11.31349565220965, -5.471780505884019, 0.0]","[0.0, 0.0, 0.0]",,,,,
981,2,10895.699999999999,"[4446.663750971586, 5296.397513903072, 1.895]","[0.0, 0.0, 0.0]","[11.520085215109406, -5.571697700157498, 0.0]","[0.0, 0.0, 0.0]",,,,,
982,2,10895.8,"[4447.841809158321, 5295.827745193282, 1.895]","[0.0, 0.0, 0.0]","[11.780421045485081, -5.69760931628474, 0.0]","[0.0, 0.0, 0.0]",,,,,
983,2,10895.9,"[4449.036277940239, 5295.250039487043, 1.895]","[0.0, 0.0, 0.0]","[11.944524757040195, -5.77697819725964, 0.0]","[0.0, 0.0, 0.0]",,,,,
984,2,10896.0,"[4450.253814285995, 5294.661177136562, 1.895]","[0.0, 0.0, 0.0]","[12.175197246356934, -5.8885431166345175, 0.0]","[0.0, 0.0, 0.0]",,,,,
985,2,10896.1,"[4451.4902915752355, 5294.063153984814, 1.895]","[0.0, 0.0, 0.0]","[12.364604095496729, -5.980149878740922, 0.0]","[0.0, 0.0, 0.0]",,,,,
986,2,10896.199999999999,"[4452.749301539728, 5293.454232888081, 1.895]","[0.0, 0.0, 0.0]","[12.58992777198119, -6.089127840849451, 0.0]","[0.0, 0.0, 0.0]",,,,,
987,2,10896.3,"[4454.032840577156, 5292.833448287154, 1.895]","[0.0, 0.0, 0.0]","[12.835215152773024, -6.207761263253204, 0.0]","[0.0, 0.0, 0.0]",,,,,
988,2,10896.4,"[4455.335964357327, 5292.203191510974, 1.895]","[0.0, 0.0, 0.0]","[13.031059906594473, -6.302481722701169, 0.0]","[0.0, 0.0, 0.0]",,,,,
989,2,10896.5,"[4456.524921581202, 5291.347224137562, 1.895]","[0.0, 0.0, 0.0]","[12.848848823365648, -7.135887702437957, 0.0]","[0.0, 0.0, 0.0]",,,,,
990,2,10896.6,"[4457.702633007319, 5290.431153501546, 1.895]","[0.0, 0.0, 0.0]","[12.50466608147781, -8.139177442029832, 0.0]","[0.0, 0.0, 0.0]",,,,,
991,2,10896.699999999999,"[4458.87505243975, 5289.519199188013, 1.895]","[0.0, 0.0, 0.0]","[11.855533384509531, -8.947798842455715, 0.0]","[0.0, 0.0, 0.0]",,,,,
992,2,10896.8,"[4460.04370004599, 5288.610178750419, 1.895]","[0.0, 0.0, 0.0]","[11.686316525212765, -9.090080281583816, 0.0]","[0.0, 0.0, 0.0]",,,,,
993,2,10896.9,"[4461.214363229352, 5287.699590517036, 1.895]","[0.0, 0.0, 0.0]","[11.706472021282758, -9.105758025464542, 0.0]","[0.0, 0.0, 0.0]",,,,,
994,2,10897.0,"[4462.380354933012, 5286.792635945759, 1.895]","[0.0, 0.0, 0.0]","[11.659757861992677, -9.069421900448813, 0.0]","[0.0, 0.0, 0.0]",,,,,
995,2,10897.1,"[4463.555795212828, 5285.878331897372, 1.895]","[0.0, 0.0, 0.0]","[11.75424233367649, -9.142915668234059, 0.0]","[0.0, 0.0, 0.0]",,,,,
996,2,10897.199999999999,"[4464.725313219821, 5284.968634427567, 1.895]","[0.0, 0.0, 0.0]","[11.69502041392472, -9.096850511277916, 0.0]","[0.0, 0.0, 0.0]",,,,,
997,2,10897.3,"[4465.897777176338, 5284.056645481434, 1.895]","[0.0, 0.0, 0.0]","[11.72447950699785, -9.11976496173625, 0.0]","[0.0, 0.0, 0.0]",,,,,
998,2,10897.4,"[4467.069185633734, 5283.145477544362, 1.895]","[0.0, 0.0, 0.0]","[11.713924659879167, -9.111554983214646, 0.0]","[0.0, 0.0, 0.0]",,,,,
999,2,10897.5,"[4468.246540011144, 5282.229684634985, 1.895]","[0.0, 0.0, 0.0]","[11.773383048313665, -9.157804074886696, 0.0]","[0.0, 0.0, 0.0]",,,,,
1000,2,10897.6,"[4469.414320689605, 5281.321338528187, 1.895]","[0.0, 0.0, 0.0]","[11.677647365770817, -9.083337065690394, 0.0]","[0.0, 0.0, 0.0]",,,,,
1001,2,10897.699999999999,"[4470.590933292183, 5280.406122600681, 1.895]","[0.0, 0.0, 0.0]","[11.765965401259525, -9.152034334943018, 0.0]","[0.0, 0.0, 0.0]",,,,,
1002,2,10897.8,"[4471.763227724058, 5279.494265517535, 1.895]","[0.0, 0.0, 0.0]","[11.722784283731968, -9.118446349872203, 0.0]","[0.0, 0.0, 0.0]",,,,,
1003,2,10897.9,"[4472.929452001424, 5278.587130041209, 1.895]","[0.0, 0.0, 0.0]","[11.662083567289075, -9.071230926227804, 0.0]","[0.0, 0.0, 0.0]",,,,,
1004,2,10898.0,"[4474.108901131646, 5277.674045248114, 1.895]","[0.0, 0.0, 0.0]","[11.78033727475117, -9.14883646944042, 0.0]","[0.0, 0.0, 0.0]",,,,,
1005,2,10898.1,"[4475.28837539543, 5276.76544078371, 1.895]","[0.0, 0.0, 0.0]","[11.772976094909842, -9.113898331110207, 0.0]","[0.0, 0.0, 0.0]",,,,,
1006,2,10898.199999999999,"[4476.468952348278, 5275.8559868660905, 1.895]","[0.0, 0.0, 0.0]","[11.798122493190208, -9.104124288230032, 0.0]","[0.0, 0.0, 0.0]",,,,,
1007,2,10898.3,"[4477.649252885549, 5274.946745884382, 1.895]","[0.0, 0.0, 0.0]","[11.802844244726725, -9.092285692624888, 0.0]","[0.0, 0.0, 0.0]",,,,,
1008,2,10898.4,"[4478.828113931731, 5274.03861381032, 1.895]","[0.0, 0.0, 0.0]","[11.788449530356512, -9.08119676754853, 0.0]","[0.0, 0.0, 0.0]",,,,,
1009,2,10898.5,"[4479.999374342346, 5273.136336863089, 1.895]","[0.0, 0.0, 0.0]","[11.712444212275962, -9.022646298544357, 0.0]","[0.0, 0.0, 0.0]",,,,,
1010,2,10898.6,"[4481.173933663932, 5272.2315186096785, 1.895]","[0.0, 0.0, 0.0]","[11.745432871641809, -9.048059013421936, 0.0]","[0.0, 0.0, 0.0]",,,,,
1011,2,10898.699999999999,"[4482.347879307877, 5271.327173101, 1.895]","[0.0, 0.0, 0.0]","[11.739296179003308, -9.043331630638587, 0.0]","[0.0, 0.0, 0.0]",,,,,
1012,2,10898.8,"[4483.519520280902, 5270.424602988656, 1.895]","[0.0, 0.0, 0.0]","[11.716249784438887, -9.025577909652368, 0.0]","[0.0, 0.0, 0.0]",,,,,
1013,2,10898.9,"[4484.695375178059, 5269.518786692486, 1.895]","[0.0, 0.0, 0.0]","[11.758388450491712, -9.058039304765405, 0.0]","[0.0, 0.0, 0.0]",,,,,
1014,2,10899.0,"[4485.875635866649, 5268.60957640809, 1.895]","[0.0, 0.0, 0.0]","[11.802445763355811, -9.091978723694991, 0.0]","[0.0, 0.0, 0.0]",,,,,
1015,2,10899.1,"[4487.056149051803, 5267.700171613722, 1.895]","[0.0, 0.0, 0.0]","[11.804970694537456, -9.093923796863944, 0.0]","[0.0, 0.0, 0.0]",,,,,
1016,2,10899.199999999999,"[4488.226751250538, 5266.7984017180415, 1.895]","[0.0, 0.0, 0.0]","[11.705862183327747, -9.017575852266438, 0.0]","[0.0, 0.0, 0.0]",,,,,
1017,2,10899.3,"[4489.397862214473, 5265.895909930199, 1.895]","[0.0, 0.0, 0.0]","[11.712032735877393, -9.023413421212455, 0.0]","[0.0, 0.0, 0.0]",,,,,
1018,2,10899.4,"[4490.562960228559, 5264.976857459461, 1.895]","[0.0, 0.0, 0.0]","[11.720721922018768, -9.101084985453543, 0.0]","[0.0, 0.0, 0.0]",,,,,
1019,2,10899.5,"[4491.732290473556, 5264.054466520861, 1.895]","[0.0, 0.0, 0.0]","[11.728477560678638, -9.178811717367337, 0.0]","[0.0, 0.0, 0.0]",,,,,
1020,2,10899.6,"[4492.896730083544, 5263.131768132927, 1.895]","[0.0, 0.0, 0.0]","[11.658341768626789, -9.209198598496851, 0.0]","[0.0, 0.0, 0.0]",,,,,
1021,2,10899.699999999999,"[4494.055178801104, 5262.2016993054, 1.895]","[0.0, 0.0, 0.0]","[11.630966293582663, -9.242171974393317, 0.0]","[0.0, 0.0, 0.0]",,,,,
1022,2,10899.8,"[4495.215698735459, 5261.269967586675, 1.895]","[0.0, 0.0, 0.0]","[11.625398710127076, -9.291776409637317, 0.0]","[0.0, 0.0, 0.0]",,,,,
